point cloud with 3144 points in dimension 2
value range: [0,0.848501]
distance matrix with 3144 points, using threshold at enclosing radius 0.427932
persistence intervals in dim 0:
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,1.66893e-06)
 [0,1.72853e-06)
 [0,1.78814e-06)
 [0,1.84774e-06)
 [0,1.84774e-06)
 [0,2.5034e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,3.45707e-06)
 [0,3.57628e-06)
 [0,3.57628e-06)
 [0,3.57628e-06)
 [0,3.63588e-06)
 [0,3.75509e-06)
 [0,4.02331e-06)
 [0,4.17232e-06)
 [0,4.47035e-06)
 [0,4.47035e-06)
 [0,4.58956e-06)
 [0,4.58956e-06)
 [0,4.64916e-06)
 [0,5.1856e-06)
 [0,5.1856e-06)
 [0,5.84126e-06)
 [0,5.90086e-06)
 [0,5.90086e-06)
 [0,5.90086e-06)
 [0,5.96046e-06)
 [0,6.02007e-06)
 [0,6.07967e-06)
 [0,6.07967e-06)
 [0,6.07967e-06)
 [0,6.3777e-06)
 [0,6.61612e-06)
 [0,6.67572e-06)
 [0,6.91414e-06)
 [0,6.91414e-06)
 [0,7.09295e-06)
 [0,7.09295e-06)
 [0,7.09295e-06)
 [0,7.15256e-06)
 [0,7.33137e-06)
 [0,7.51019e-06)
 [0,7.56979e-06)
 [0,7.56979e-06)
 [0,7.6592e-06)
 [0,7.7486e-06)
 [0,7.80821e-06)
 [0,8.04663e-06)
 [0,8.28505e-06)
 [0,8.64267e-06)
 [0,9.11951e-06)
 [0,9.14931e-06)
 [0,9.17912e-06)
 [0,9.23872e-06)
 [0,9.29832e-06)
 [0,9.47714e-06)
 [0,9.53674e-06)
 [0,9.59635e-06)
 [0,9.71556e-06)
 [0,9.80496e-06)
 [0,1.00732e-05)
 [0,1.01328e-05)
 [0,1.01328e-05)
 [0,1.01924e-05)
 [0,1.01924e-05)
 [0,1.03116e-05)
 [0,1.06692e-05)
 [0,1.06692e-05)
 [0,1.06692e-05)
 [0,1.10269e-05)
 [0,1.10865e-05)
 [0,1.12057e-05)
 [0,1.12653e-05)
 [0,1.13249e-05)
 [0,1.14441e-05)
 [0,1.15037e-05)
 [0,1.18315e-05)
 [0,1.19209e-05)
 [0,1.20401e-05)
 [0,1.20699e-05)
 [0,1.22488e-05)
 [0,1.2815e-05)
 [0,1.29342e-05)
 [0,1.32024e-05)
 [0,1.33514e-05)
 [0,1.34706e-05)
 [0,1.35303e-05)
 [0,1.36495e-05)
 [0,1.36495e-05)
 [0,1.36495e-05)
 [0,1.37687e-05)
 [0,1.38283e-05)
 [0,1.42455e-05)
 [0,1.42455e-05)
 [0,1.43051e-05)
 [0,1.46031e-05)
 [0,1.48118e-05)
 [0,1.49012e-05)
 [0,1.508e-05)
 [0,1.56164e-05)
 [0,1.60336e-05)
 [0,1.61529e-05)
 [0,1.62721e-05)
 [0,1.63019e-05)
 [0,1.64509e-05)
 [0,1.66297e-05)
 [0,1.66893e-05)
 [0,1.66893e-05)
 [0,1.67489e-05)
 [0,1.69277e-05)
 [0,1.69277e-05)
 [0,1.72853e-05)
 [0,1.75238e-05)
 [0,1.7643e-05)
 [0,1.77622e-05)
 [0,1.77622e-05)
 [0,1.78218e-05)
 [0,1.78814e-05)
 [0,1.78814e-05)
 [0,1.81794e-05)
 [0,1.86563e-05)
 [0,1.94311e-05)
 [0,1.95503e-05)
 [0,2.0206e-05)
 [0,2.03252e-05)
 [0,2.03252e-05)
 [0,2.03252e-05)
 [0,2.03848e-05)
 [0,2.03848e-05)
 [0,2.09212e-05)
 [0,2.11e-05)
 [0,2.11e-05)
 [0,2.11e-05)
 [0,2.11596e-05)
 [0,2.12193e-05)
 [0,2.12789e-05)
 [0,2.12789e-05)
 [0,2.13981e-05)
 [0,2.16365e-05)
 [0,2.16365e-05)
 [0,2.18749e-05)
 [0,2.18749e-05)
 [0,2.18749e-05)
 [0,2.19345e-05)
 [0,2.21133e-05)
 [0,2.22027e-05)
 [0,2.22325e-05)
 [0,2.24113e-05)
 [0,2.25306e-05)
 [0,2.25902e-05)
 [0,2.29478e-05)
 [0,2.30074e-05)
 [0,2.3365e-05)
 [0,2.34842e-05)
 [0,2.39909e-05)
 [0,2.41399e-05)
 [0,2.41995e-05)
 [0,2.42591e-05)
 [0,2.44975e-05)
 [0,2.44975e-05)
 [0,2.46763e-05)
 [0,2.46763e-05)
 [0,2.5034e-05)
 [0,2.5034e-05)
 [0,2.54512e-05)
 [0,2.55108e-05)
 [0,2.56896e-05)
 [0,2.58684e-05)
 [0,2.5928e-05)
 [0,2.63453e-05)
 [0,2.64645e-05)
 [0,2.66433e-05)
 [0,2.67029e-05)
 [0,2.67029e-05)
 [0,2.67029e-05)
 [0,2.68817e-05)
 [0,2.68817e-05)
 [0,2.69413e-05)
 [0,2.71201e-05)
 [0,2.71201e-05)
 [0,2.71797e-05)
 [0,2.71797e-05)
 [0,2.72393e-05)
 [0,2.73585e-05)
 [0,2.75373e-05)
 [0,2.75373e-05)
 [0,2.79546e-05)
 [0,2.80738e-05)
 [0,2.83718e-05)
 [0,2.8491e-05)
 [0,2.8491e-05)
 [0,2.87294e-05)
 [0,2.89679e-05)
 [0,2.92063e-05)
 [0,2.92659e-05)
 [0,2.94149e-05)
 [0,2.96235e-05)
 [0,2.96235e-05)
 [0,2.99811e-05)
 [0,3.0458e-05)
 [0,3.05176e-05)
 [0,3.05176e-05)
 [0,3.08156e-05)
 [0,3.08156e-05)
 [0,3.08752e-05)
 [0,3.08752e-05)
 [0,3.1054e-05)
 [0,3.1352e-05)
 [0,3.15309e-05)
 [0,3.18289e-05)
 [0,3.18885e-05)
 [0,3.19481e-05)
 [0,3.20673e-05)
 [0,3.20673e-05)
 [0,3.21865e-05)
 [0,3.22163e-05)
 [0,3.22461e-05)
