point cloud with 2947 points in dimension 2
value range: [0,0.848323]
distance matrix with 2947 points, using threshold at enclosing radius 0.426509
persistence intervals in dim 0:
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,1.72853e-06)
 [0,1.78814e-06)
 [0,2.5034e-06)
 [0,2.5034e-06)
 [0,2.5034e-06)
 [0,2.6226e-06)
 [0,2.80142e-06)
 [0,2.86102e-06)
 [0,3.06964e-06)
 [0,3.33786e-06)
 [0,3.33786e-06)
 [0,3.33786e-06)
 [0,3.33786e-06)
 [0,3.39746e-06)
 [0,3.39746e-06)
 [0,3.51667e-06)
 [0,3.57628e-06)
 [0,3.57628e-06)
 [0,3.57628e-06)
 [0,4.05312e-06)
 [0,4.17232e-06)
 [0,4.35114e-06)
 [0,4.41074e-06)
 [0,4.47035e-06)
 [0,4.52995e-06)
 [0,4.52995e-06)
 [0,4.58956e-06)
 [0,4.76837e-06)
 [0,5.00679e-06)
 [0,5.06639e-06)
 [0,5.54323e-06)
 [0,5.54323e-06)
 [0,5.78165e-06)
 [0,6.02007e-06)
 [0,6.02007e-06)
 [0,6.13928e-06)
 [0,6.13928e-06)
 [0,6.4373e-06)
 [0,6.67572e-06)
 [0,6.73532e-06)
 [0,6.73532e-06)
 [0,6.79493e-06)
 [0,6.91414e-06)
 [0,6.91414e-06)
 [0,6.91414e-06)
 [0,6.97374e-06)
 [0,7.03335e-06)
 [0,7.33137e-06)
 [0,7.45058e-06)
 [0,7.62939e-06)
 [0,7.7486e-06)
 [0,7.80821e-06)
 [0,8.16584e-06)
 [0,8.28505e-06)
 [0,8.82149e-06)
 [0,9.41753e-06)
 [0,9.59635e-06)
 [0,1.00136e-05)
 [0,1.01328e-05)
 [0,1.01924e-05)
 [0,1.03712e-05)
 [0,1.04308e-05)
 [0,1.06096e-05)
 [0,1.06692e-05)
 [0,1.07288e-05)
 [0,1.10269e-05)
 [0,1.12057e-05)
 [0,1.15037e-05)
 [0,1.23382e-05)
 [0,1.2815e-05)
 [0,1.28746e-05)
 [0,1.29938e-05)
 [0,1.29938e-05)
 [0,1.29938e-05)
 [0,1.3411e-05)
 [0,1.34706e-05)
 [0,1.38283e-05)
 [0,1.39475e-05)
 [0,1.40071e-05)
 [0,1.40667e-05)
 [0,1.40667e-05)
 [0,1.40667e-05)
 [0,1.41859e-05)
 [0,1.41859e-05)
 [0,1.43051e-05)
 [0,1.43647e-05)
 [0,1.43647e-05)
 [0,1.44243e-05)
 [0,1.44839e-05)
 [0,1.44839e-05)
 [0,1.48416e-05)
 [0,1.48416e-05)
 [0,1.49012e-05)
 [0,1.50204e-05)
 [0,1.508e-05)
 [0,1.53184e-05)
 [0,1.54376e-05)
 [0,1.56164e-05)
 [0,1.57952e-05)
 [0,1.59144e-05)
 [0,1.59144e-05)
 [0,1.5974e-05)
 [0,1.62125e-05)
 [0,1.62125e-05)
 [0,1.64509e-05)
