point cloud with 5685 points in dimension 2
value range: [0,0.84836]
distance matrix with 5685 points, using threshold at enclosing radius 0.42579
persistence intervals in dim 0:
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,9.53674e-07)
 [0,9.53674e-07)
 [0,9.53674e-07)
 [0,1.01328e-06)
 [0,1.01328e-06)
 [0,1.2219e-06)
 [0,1.66893e-06)
 [0,1.66893e-06)
 [0,1.66893e-06)
 [0,1.72853e-06)
 [0,1.72853e-06)
 [0,1.72853e-06)
 [0,1.78814e-06)
 [0,1.78814e-06)
 [0,1.78814e-06)
 [0,1.84774e-06)
 [0,2.05636e-06)
 [0,2.23517e-06)
 [0,2.5034e-06)
 [0,2.5034e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.6226e-06)
 [0,2.6226e-06)
 [0,2.6226e-06)
 [0,2.6226e-06)
 [0,2.6226e-06)
 [0,2.68221e-06)
 [0,2.68221e-06)
 [0,2.74181e-06)
 [0,2.74181e-06)
 [0,2.80142e-06)
 [0,2.80142e-06)
 [0,2.92063e-06)
 [0,2.92063e-06)
 [0,3.30806e-06)
 [0,3.39746e-06)
 [0,3.39746e-06)
 [0,3.45707e-06)
 [0,3.51667e-06)
 [0,3.51667e-06)
 [0,3.51667e-06)
 [0,3.51667e-06)
 [0,3.57628e-06)
 [0,3.57628e-06)
 [0,3.57628e-06)
 [0,3.63588e-06)
 [0,3.69549e-06)
 [0,3.69549e-06)
 [0,3.69549e-06)
 [0,3.8147e-06)
 [0,4.17232e-06)
 [0,4.17232e-06)
 [0,4.23193e-06)
 [0,4.23193e-06)
 [0,4.35114e-06)
 [0,4.35114e-06)
 [0,4.41074e-06)
 [0,4.41074e-06)
 [0,4.47035e-06)
 [0,4.47035e-06)
 [0,4.47035e-06)
 [0,4.47035e-06)
 [0,4.50015e-06)
 [0,4.52995e-06)
 [0,4.64916e-06)
 [0,4.94719e-06)
 [0,5.00679e-06)
 [0,5.00679e-06)
 [0,5.00679e-06)
 [0,5.00679e-06)
 [0,5.03659e-06)
 [0,5.54323e-06)
 [0,5.60284e-06)
 [0,5.60284e-06)
 [0,5.66244e-06)
 [0,5.75185e-06)
 [0,5.78165e-06)
 [0,5.84126e-06)
 [0,5.84126e-06)
 [0,5.90086e-06)
 [0,5.90086e-06)
 [0,5.96046e-06)
 [0,5.96046e-06)
 [0,6.02007e-06)
 [0,6.07967e-06)
 [0,6.07967e-06)
 [0,6.07967e-06)
 [0,6.31809e-06)
 [0,6.49691e-06)
 [0,6.73532e-06)
 [0,6.79493e-06)
 [0,6.79493e-06)
 [0,6.79493e-06)
 [0,6.79493e-06)
 [0,6.79493e-06)
 [0,6.79493e-06)
 [0,6.85453e-06)
 [0,6.91414e-06)
 [0,6.97374e-06)
 [0,7.03335e-06)
 [0,7.09295e-06)
 [0,7.15256e-06)
 [0,7.21216e-06)
 [0,7.33137e-06)
 [0,7.39098e-06)
 [0,7.45058e-06)
 [0,7.51019e-06)
 [0,7.56979e-06)
 [0,7.56979e-06)
 [0,7.62939e-06)
 [0,7.62939e-06)
 [0,7.62939e-06)
 [0,7.62939e-06)
 [0,7.62939e-06)
 [0,7.7486e-06)
 [0,7.7486e-06)
 [0,7.92742e-06)
 [0,8.04663e-06)
 [0,8.04663e-06)
 [0,8.28505e-06)
 [0,8.34465e-06)
 [0,8.46386e-06)
 [0,8.46386e-06)
 [0,8.58307e-06)
 [0,8.67248e-06)
 [0,8.76188e-06)
 [0,8.88109e-06)
 [0,8.9407e-06)
 [0,9.23872e-06)
 [0,9.23872e-06)
 [0,9.29832e-06)
 [0,9.29832e-06)
 [0,9.35793e-06)
 [0,9.41753e-06)
 [0,9.41753e-06)
 [0,9.41753e-06)
 [0,9.53674e-06)
 [0,9.59635e-06)
 [0,9.65595e-06)
 [0,9.71556e-06)
 [0,9.71556e-06)
 [0,9.77516e-06)
 [0,9.83477e-06)
 [0,9.83477e-06)
 [0,9.89437e-06)
 [0,1.00136e-05)
 [0,1.00732e-05)
 [0,1.01328e-05)
 [0,1.01328e-05)
 [0,1.01328e-05)
 [0,1.01328e-05)
 [0,1.0252e-05)
 [0,1.0252e-05)
 [0,1.03712e-05)
 [0,1.03712e-05)
 [0,1.04904e-05)
 [0,1.07288e-05)
 [0,1.09076e-05)
 [0,1.09673e-05)
 [0,1.09673e-05)
 [0,1.09673e-05)
 [0,1.10269e-05)
 [0,1.10865e-05)
 [0,1.10865e-05)
 [0,1.11461e-05)
 [0,1.11461e-05)
 [0,1.11461e-05)
 [0,1.11759e-05)
 [0,1.12057e-05)
 [0,1.12057e-05)
 [0,1.12653e-05)
 [0,1.12653e-05)
 [0,1.13249e-05)
 [0,1.13249e-05)
 [0,1.15037e-05)
 [0,1.15633e-05)
 [0,1.16825e-05)
 [0,1.16825e-05)
 [0,1.18017e-05)
 [0,1.18017e-05)
 [0,1.18613e-05)
 [0,1.18613e-05)
 [0,1.18613e-05)
 [0,1.19209e-05)
 [0,1.19507e-05)
 [0,1.2219e-05)
 [0,1.22786e-05)
 [0,1.23382e-05)
 [0,1.24276e-05)
 [0,1.2517e-05)
 [0,1.25766e-05)
 [0,1.25766e-05)
 [0,1.26362e-05)
 [0,1.26958e-05)
 [0,1.26958e-05)
 [0,1.27554e-05)
 [0,1.27554e-05)
 [0,1.2815e-05)
 [0,1.2815e-05)
 [0,1.2815e-05)
 [0,1.28746e-05)
 [0,1.28746e-05)
 [0,1.29938e-05)
 [0,1.30534e-05)
 [0,1.3113e-05)
 [0,1.3113e-05)
 [0,1.32322e-05)
 [0,1.32918e-05)
 [0,1.33514e-05)
 [0,1.3411e-05)
 [0,1.3411e-05)
 [0,1.34706e-05)
 [0,1.35303e-05)
 [0,1.35899e-05)
 [0,1.36495e-05)
 [0,1.37091e-05)
 [0,1.37687e-05)
 [0,1.37687e-05)
 [0,1.37687e-05)
 [0,1.37687e-05)
 [0,1.37687e-05)
 [0,1.38283e-05)
 [0,1.38879e-05)
 [0,1.38879e-05)
 [0,1.38879e-05)
 [0,1.40667e-05)
 [0,1.41859e-05)
 [0,1.41859e-05)
 [0,1.42455e-05)
 [0,1.42455e-05)
 [0,1.43647e-05)
 [0,1.44243e-05)
 [0,1.44839e-05)
 [0,1.44839e-05)
 [0,1.45435e-05)
 [0,1.46031e-05)
 [0,1.46627e-05)
 [0,1.46627e-05)
 [0,1.48416e-05)
 [0,1.48416e-05)
 [0,1.49012e-05)
 [0,1.49608e-05)
 [0,1.50204e-05)
 [0,1.508e-05)
 [0,1.508e-05)
 [0,1.51992e-05)
 [0,1.53184e-05)
 [0,1.53482e-05)
 [0,1.5378e-05)
 [0,1.54376e-05)
 [0,1.54376e-05)
 [0,1.54972e-05)
 [0,1.54972e-05)
 [0,1.56164e-05)
 [0,1.5676e-05)
 [0,1.57356e-05)
 [0,1.57356e-05)
 [0,1.57654e-05)
 [0,1.57952e-05)
 [0,1.5974e-05)
 [0,1.61529e-05)
 [0,1.62125e-05)
 [0,1.62125e-05)
 [0,1.62125e-05)
 [0,1.62721e-05)
 [0,1.65105e-05)
 [0,1.65701e-05)
 [0,1.66893e-05)
 [0,1.67489e-05)
 [0,1.68085e-05)
 [0,1.68085e-05)
 [0,1.69277e-05)
 [0,1.69873e-05)
 [0,1.69873e-05)
 [0,1.70469e-05)
 [0,1.70469e-05)
 [0,1.70767e-05)
 [0,1.71065e-05)
 [0,1.71661e-05)
 [0,1.71661e-05)
 [0,1.72257e-05)
 [0,1.7345e-05)
 [0,1.75238e-05)
 [0,1.75834e-05)
 [0,1.75834e-05)
 [0,1.75834e-05)
 [0,1.75834e-05)
 [0,1.7643e-05)
 [0,1.77622e-05)
 [0,1.77622e-05)
 [0,1.7792e-05)
 [0,1.78218e-05)
 [0,1.78218e-05)
 [0,1.78218e-05)
 [0,1.78218e-05)
 [0,1.7941e-05)
 [0,1.80006e-05)
 [0,1.80006e-05)
 [0,1.80602e-05)
 [0,1.809e-05)
 [0,1.81198e-05)
 [0,1.82986e-05)
 [0,1.82986e-05)
 [0,1.84774e-05)
 [0,1.84774e-05)
 [0,1.84774e-05)
 [0,1.85966e-05)
 [0,1.86563e-05)
 [0,1.86563e-05)
 [0,1.87755e-05)
 [0,1.88351e-05)
 [0,1.88947e-05)
 [0,1.90139e-05)
 [0,1.91331e-05)
 [0,1.91927e-05)
 [0,1.92523e-05)
 [0,1.93119e-05)
 [0,1.95205e-05)
 [0,1.95503e-05)
 [0,1.96099e-05)
 [0,1.97291e-05)
 [0,1.97291e-05)
 [0,1.97589e-05)
 [0,1.98483e-05)
 [0,1.98483e-05)
 [0,1.98483e-05)
 [0,1.99676e-05)
 [0,1.99676e-05)
 [0,2.00272e-05)
 [0,2.0206e-05)
 [0,2.0206e-05)
 [0,2.02656e-05)
 [0,2.03848e-05)
 [0,2.05636e-05)
 [0,2.05636e-05)
 [0,2.06232e-05)
 [0,2.0653e-05)
 [0,2.06828e-05)
 [0,2.06828e-05)
 [0,2.08616e-05)
 [0,2.08616e-05)
 [0,2.09212e-05)
 [0,2.09808e-05)
 [0,2.10404e-05)
 [0,2.10404e-05)
 [0,2.10404e-05)
 [0,2.10404e-05)
 [0,2.11e-05)
 [0,2.12193e-05)
 [0,2.12789e-05)
 [0,2.14577e-05)
 [0,2.15769e-05)
 [0,2.15769e-05)
 [0,2.16365e-05)
 [0,2.17557e-05)
 [0,2.18153e-05)
 [0,2.19345e-05)
 [0,2.20835e-05)
 [0,2.23517e-05)
 [0,2.24113e-05)
 [0,2.24709e-05)
 [0,2.25902e-05)
 [0,2.25902e-05)
 [0,2.27094e-05)
 [0,2.27094e-05)
 [0,2.2769e-05)
 [0,2.28286e-05)
 [0,2.28286e-05)
 [0,2.28882e-05)
 [0,2.29478e-05)
 [0,2.29478e-05)
 [0,2.29478e-05)
 [0,2.29478e-05)
 [0,2.29478e-05)
 [0,2.30074e-05)
 [0,2.30074e-05)
 [0,2.3067e-05)
 [0,2.30968e-05)
 [0,2.33054e-05)
 [0,2.3365e-05)
 [0,2.3365e-05)
 [0,2.34246e-05)
 [0,2.35438e-05)
 [0,2.36034e-05)
 [0,2.36034e-05)
 [0,2.37226e-05)
 [0,2.37823e-05)
 [0,2.37823e-05)
 [0,2.37823e-05)
 [0,2.39015e-05)
 [0,2.39313e-05)
 [0,2.42591e-05)
 [0,2.42591e-05)
 [0,2.43187e-05)
 [0,2.43187e-05)
 [0,2.44379e-05)
 [0,2.47359e-05)
 [0,2.47359e-05)
 [0,2.48551e-05)
 [0,2.49147e-05)
 [0,2.49743e-05)
 [0,2.5034e-05)
 [0,2.5034e-05)
 [0,2.5034e-05)
 [0,2.52128e-05)
 [0,2.5332e-05)
 [0,2.5332e-05)
 [0,2.53916e-05)
 [0,2.55704e-05)
 [0,2.57492e-05)
 [0,2.58684e-05)
 [0,2.58684e-05)
 [0,2.58684e-05)
 [0,2.61664e-05)
 [0,2.62856e-05)
 [0,2.64049e-05)
 [0,2.64943e-05)
 [0,2.65241e-05)
 [0,2.65837e-05)
 [0,2.65837e-05)
 [0,2.67029e-05)
 [0,2.68221e-05)
 [0,2.68221e-05)
 [0,2.68817e-05)
 [0,2.69413e-05)
 [0,2.70009e-05)
 [0,2.70605e-05)
 [0,2.70605e-05)
 [0,2.71797e-05)
 [0,2.71797e-05)
 [0,2.71797e-05)
 [0,2.74181e-05)
 [0,2.74777e-05)
 [0,2.75075e-05)
 [0,2.75373e-05)
 [0,2.76566e-05)
 [0,2.76566e-05)
 [0,2.76566e-05)
 [0,2.76566e-05)
 [0,2.76566e-05)
 [0,2.77162e-05)
 [0,2.78354e-05)
 [0,2.78354e-05)
 [0,2.79546e-05)
 [0,2.79546e-05)
 [0,2.79546e-05)
 [0,2.80142e-05)
 [0,2.8044e-05)
 [0,2.80738e-05)
 [0,2.80738e-05)
 [0,2.80738e-05)
 [0,2.80738e-05)
 [0,2.8193e-05)
 [0,2.82526e-05)
 [0,2.82824e-05)
 [0,2.83122e-05)
 [0,2.83718e-05)
 [0,2.8491e-05)
 [0,2.8491e-05)
 [0,2.86102e-05)
 [0,2.87294e-05)
 [0,2.89083e-05)
 [0,2.89679e-05)
 [0,2.90573e-05)
 [0,2.92063e-05)
 [0,2.92294e-05)
 [0,2.93851e-05)
 [0,2.93851e-05)
 [0,2.94447e-05)
 [0,2.95043e-05)
 [0,2.95043e-05)
 [0,2.96235e-05)
 [0,2.96831e-05)
 [0,2.96831e-05)
 [0,2.98023e-05)
 [0,2.98023e-05)
 [0,2.99811e-05)
 [0,3.00109e-05)
 [0,3.016e-05)
 [0,3.02196e-05)
 [0,3.02196e-05)
 [0,3.02792e-05)
 [0,3.03388e-05)
 [0,3.0458e-05)
 [0,3.0458e-05)
 [0,3.05176e-05)
 [0,3.05772e-05)
 [0,3.0607e-05)
 [0,3.06368e-05)
 [0,3.06368e-05)
 [0,3.06964e-05)
 [0,3.0756e-05)
 [0,3.08156e-05)
 [0,3.08156e-05)
 [0,3.08752e-05)
 [0,3.08752e-05)
 [0,3.1054e-05)
 [0,3.12924e-05)
 [0,3.1352e-05)
 [0,3.14116e-05)
 [0,3.14713e-05)
 [0,3.16501e-05)
 [0,3.16501e-05)
 [0,3.16501e-05)
 [0,3.17991e-05)
 [0,3.18289e-05)
 [0,3.18885e-05)
 [0,3.20673e-05)
 [0,3.21269e-05)
 [0,3.21865e-05)
 [0,3.22461e-05)
 [0,3.23653e-05)
 [0,3.26037e-05)
 [0,3.26931e-05)
 [0,3.27826e-05)
 [0,3.27826e-05)
 [0,3.27826e-05)
 [0,3.28422e-05)
 [0,3.29018e-05)
 [0,3.29614e-05)
 [0,3.32296e-05)
 [0,3.32594e-05)
 [0,3.32594e-05)
 [0,3.3319e-05)
 [0,3.33786e-05)
 [0,3.34382e-05)
 [0,3.34978e-05)
 [0,3.34978e-05)
 [0,3.34978e-05)
 [0,3.35574e-05)
 [0,3.3617e-05)
 [0,3.36766e-05)
 [0,3.36766e-05)
 [0,3.37362e-05)
 [0,3.37958e-05)
 [0,3.38554e-05)
 [0,3.40343e-05)
 [0,3.43919e-05)
 [0,3.45111e-05)
 [0,3.46303e-05)
 [0,3.46899e-05)
 [0,3.47495e-05)
 [0,3.47495e-05)
 [0,3.48091e-05)
 [0,3.48091e-05)
 [0,3.48687e-05)
 [0,3.49283e-05)
 [0,3.49283e-05)
 [0,3.49283e-05)
 [0,3.50475e-05)
 [0,3.50475e-05)
 [0,3.50475e-05)
