point cloud with 4042 points in dimension 2
value range: [0,0.848315]
distance matrix with 4042 points, using threshold at enclosing radius 0.425087
persistence intervals in dim 0:
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.9407e-07)
 [0,9.53674e-07)
 [0,9.53674e-07)
 [0,9.53674e-07)
 [0,9.53674e-07)
 [0,1.2219e-06)
 [0,1.72853e-06)
 [0,1.72853e-06)
 [0,2.08616e-06)
 [0,2.5034e-06)
 [0,2.5034e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.6226e-06)
 [0,2.74181e-06)
 [0,2.80142e-06)
 [0,3.12924e-06)
 [0,3.12924e-06)
 [0,3.33786e-06)
 [0,3.33786e-06)
 [0,3.36766e-06)
 [0,3.48687e-06)
 [0,3.51667e-06)
 [0,3.51667e-06)
 [0,3.57628e-06)
 [0,3.63588e-06)
 [0,3.63588e-06)
 [0,3.63588e-06)
 [0,3.69549e-06)
 [0,3.75509e-06)
 [0,3.8147e-06)
 [0,3.8743e-06)
 [0,3.8743e-06)
 [0,3.99351e-06)
 [0,4.11272e-06)
 [0,4.17232e-06)
 [0,4.17232e-06)
 [0,4.23193e-06)
 [0,4.29153e-06)
 [0,4.29153e-06)
 [0,4.29153e-06)
 [0,4.41074e-06)
 [0,4.47035e-06)
 [0,4.47035e-06)
 [0,4.52995e-06)
 [0,4.58956e-06)
 [0,4.70877e-06)
 [0,4.76837e-06)
 [0,5.06639e-06)
 [0,5.06639e-06)
 [0,5.06639e-06)
 [0,5.06639e-06)
 [0,5.24521e-06)
 [0,5.30481e-06)
 [0,5.36442e-06)
 [0,5.54323e-06)
 [0,5.60284e-06)
 [0,5.90086e-06)
 [0,5.96046e-06)
 [0,5.96046e-06)
 [0,5.96046e-06)
 [0,6.02007e-06)
 [0,6.07967e-06)
 [0,6.07967e-06)
 [0,6.13928e-06)
 [0,6.13928e-06)
 [0,6.19888e-06)
 [0,6.25849e-06)
 [0,6.31809e-06)
 [0,6.67572e-06)
 [0,6.79493e-06)
 [0,6.79493e-06)
 [0,6.79493e-06)
 [0,6.82473e-06)
 [0,6.85453e-06)
 [0,6.97374e-06)
 [0,7.09295e-06)
 [0,7.09295e-06)
 [0,7.27177e-06)
 [0,7.33137e-06)
 [0,7.39098e-06)
 [0,7.51019e-06)
 [0,7.56979e-06)
 [0,7.6592e-06)
 [0,7.689e-06)
 [0,7.689e-06)
 [0,7.7486e-06)
 [0,7.80821e-06)
 [0,7.80821e-06)
 [0,7.80821e-06)
 [0,7.86781e-06)
 [0,7.92742e-06)
 [0,8.10623e-06)
 [0,8.16584e-06)
 [0,8.28505e-06)
 [0,8.40425e-06)
 [0,8.40425e-06)
 [0,8.46386e-06)
 [0,8.88109e-06)
 [0,8.88109e-06)
 [0,8.88109e-06)
 [0,8.9407e-06)
 [0,9.11951e-06)
 [0,9.23872e-06)
 [0,9.29832e-06)
 [0,9.38773e-06)
 [0,9.47714e-06)
 [0,9.53674e-06)
 [0,9.71556e-06)
 [0,1.00136e-05)
 [0,1.00732e-05)
 [0,1.04904e-05)
 [0,1.04904e-05)
 [0,1.055e-05)
 [0,1.055e-05)
 [0,1.06692e-05)
 [0,1.07884e-05)
 [0,1.0848e-05)
 [0,1.09076e-05)
 [0,1.09076e-05)
