point cloud with 3608 points in dimension 2
value range: [0,0.848393]
distance matrix with 3608 points, using threshold at enclosing radius 0.42547
persistence intervals in dim 0:
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,8.9407e-07)
 [0,8.9407e-07)
 [0,9.53674e-07)
 [0,9.53674e-07)
 [0,1.10269e-06)
 [0,1.78814e-06)
 [0,1.96695e-06)
 [0,2.5034e-06)
 [0,2.563e-06)
 [0,2.6226e-06)
 [0,2.68221e-06)
 [0,2.74181e-06)
 [0,2.80142e-06)
 [0,2.80142e-06)
 [0,3.03984e-06)
 [0,3.15905e-06)
 [0,3.30806e-06)
 [0,3.39746e-06)
 [0,3.39746e-06)
 [0,3.39746e-06)
 [0,3.45707e-06)
 [0,3.45707e-06)
 [0,3.51667e-06)
 [0,3.57628e-06)
 [0,3.63588e-06)
 [0,3.69549e-06)
 [0,3.99351e-06)
 [0,4.23193e-06)
 [0,4.32134e-06)
 [0,4.41074e-06)
 [0,4.41074e-06)
 [0,4.52995e-06)
 [0,4.58956e-06)
 [0,4.64916e-06)
 [0,5.06639e-06)
 [0,5.06639e-06)
 [0,5.84126e-06)
 [0,6.07967e-06)
 [0,6.19888e-06)
 [0,6.25849e-06)
 [0,6.3777e-06)
 [0,6.73532e-06)
 [0,6.79493e-06)
 [0,6.91414e-06)
 [0,6.91414e-06)
 [0,7.27177e-06)
 [0,7.51019e-06)
 [0,7.51019e-06)
 [0,7.51019e-06)
 [0,7.7486e-06)
 [0,7.7486e-06)
 [0,7.86781e-06)
 [0,7.92742e-06)
 [0,8.10623e-06)
 [0,8.16584e-06)
 [0,8.46386e-06)
 [0,8.64267e-06)
 [0,8.70228e-06)
 [0,8.70228e-06)
 [0,8.73208e-06)
 [0,8.76188e-06)
 [0,8.82149e-06)
 [0,8.88109e-06)
 [0,8.88109e-06)
 [0,9.17912e-06)
 [0,9.41753e-06)
 [0,9.41753e-06)
 [0,9.41753e-06)
 [0,9.47714e-06)
 [0,9.47714e-06)
 [0,9.59635e-06)
 [0,9.71556e-06)
 [0,9.77516e-06)
 [0,9.89437e-06)
 [0,9.89437e-06)
 [0,1.00732e-05)
 [0,1.00732e-05)
 [0,1.01328e-05)
 [0,1.01328e-05)
 [0,1.0252e-05)
 [0,1.0252e-05)
 [0,1.04308e-05)
 [0,1.04904e-05)
 [0,1.055e-05)
 [0,1.07288e-05)
 [0,1.09673e-05)
 [0,1.10269e-05)
 [0,1.11461e-05)
 [0,1.16825e-05)
 [0,1.18017e-05)
