point cloud with 1367 points in dimension 2
value range: [0,0.847759]
distance matrix with 1367 points, using threshold at enclosing radius 0.439475
persistence intervals in dim 0:
 [0,8.34465e-07)
 [0,8.34465e-07)
 [0,9.53674e-07)
 [0,1.66893e-06)
 [0,1.72853e-06)
 [0,2.563e-06)
 [0,2.563e-06)
 [0,2.68221e-06)
 [0,3.63588e-06)
 [0,4.29153e-06)
 [0,5.30481e-06)
 [0,6.3777e-06)
 [0,6.97374e-06)
 [0,7.27177e-06)
 [0,7.45058e-06)
 [0,7.56979e-06)
 [0,8.46386e-06)
 [0,9.23872e-06)
 [0,9.53674e-06)
 [0,1.00732e-05)
 [0,1.0848e-05)
 [0,1.18613e-05)
 [0,1.19805e-05)
 [0,1.2517e-05)
 [0,1.2815e-05)
 [0,1.33514e-05)
 [0,1.3411e-05)
 [0,1.34706e-05)
 [0,1.35303e-05)
 [0,1.37687e-05)
 [0,1.37687e-05)
 [0,1.38879e-05)
 [0,1.41859e-05)
 [0,1.44839e-05)
 [0,1.5229e-05)
 [0,1.79708e-05)
 [0,1.81198e-05)
 [0,1.96099e-05)
 [0,2.00272e-05)
 [0,2.04444e-05)
 [0,2.09808e-05)
 [0,2.11596e-05)
 [0,2.12193e-05)
 [0,2.15173e-05)
 [0,2.29478e-05)
 [0,2.3067e-05)
 [0,2.31266e-05)
 [0,2.44975e-05)
 [0,2.62856e-05)
 [0,2.63154e-05)
 [0,2.66433e-05)
 [0,2.70009e-05)
 [0,2.72393e-05)
 [0,2.83718e-05)
 [0,2.87294e-05)
 [0,2.94447e-05)
 [0,2.96235e-05)
 [0,3.02792e-05)
 [0,3.05176e-05)
 [0,3.12924e-05)
 [0,3.15309e-05)
 [0,3.19481e-05)
 [0,3.21269e-05)
 [0,3.21269e-05)
 [0,3.22461e-05)
 [0,3.27229e-05)
 [0,3.37958e-05)
 [0,3.37958e-05)
 [0,3.40343e-05)
 [0,3.51667e-05)
 [0,3.54052e-05)
 [0,3.55244e-05)
 [0,3.66569e-05)
 [0,3.78489e-05)
 [0,3.79086e-05)
 [0,3.93987e-05)
 [0,3.95179e-05)
 [0,4.00543e-05)
 [0,4.04716e-05)
 [0,4.05312e-05)
 [0,4.05908e-05)
 [0,4.08888e-05)
 [0,4.12464e-05)
 [0,4.20809e-05)
 [0,4.30346e-05)
 [0,4.37498e-05)
 [0,4.48227e-05)
 [0,4.56572e-05)
 [0,4.59552e-05)
 [0,4.63724e-05)
 [0,4.66406e-05)
 [0,4.70877e-05)
 [0,4.77433e-05)
 [0,4.81009e-05)
 [0,4.82798e-05)
 [0,4.8697e-05)
 [0,4.98295e-05)
 [0,5.08428e-05)
 [0,5.29885e-05)
 [0,5.32269e-05)
 [0,5.36442e-05)
 [0,5.3674e-05)
 [0,5.37634e-05)
 [0,5.47171e-05)
 [0,5.54919e-05)
 [0,5.60284e-05)
 [0,5.61476e-05)
 [0,5.61476e-05)
 [0,5.67436e-05)
 [0,5.73397e-05)
 [0,5.81741e-05)
 [0,5.88894e-05)
 [0,5.90086e-05)
 [0,5.96642e-05)
 [0,5.97835e-05)
 [0,6.03795e-05)
 [0,6.09756e-05)
 [0,6.1512e-05)
 [0,6.16908e-05)
 [0,6.21378e-05)
 [0,6.24955e-05)
 [0,6.28233e-05)
 [0,6.29425e-05)
 [0,6.36578e-05)
 [0,6.38962e-05)
 [0,6.38962e-05)
 [0,6.41346e-05)
 [0,6.50883e-05)
 [0,6.55651e-05)
 [0,6.75917e-05)
 [0,6.79493e-05)
 [0,7.05719e-05)
 [0,7.05719e-05)
 [0,7.18236e-05)
 [0,7.41482e-05)
 [0,7.4327e-05)
 [0,7.45654e-05)
 [0,7.48634e-05)
 [0,7.49826e-05)
 [0,7.52211e-05)
 [0,7.61747e-05)
 [0,7.64728e-05)
 [0,7.6592e-05)
 [0,7.71284e-05)
 [0,7.79033e-05)
 [0,7.89165e-05)
 [0,7.9155e-05)
 [0,7.92146e-05)
 [0,8.02279e-05)
 [0,8.02875e-05)
 [0,8.04067e-05)
 [0,8.14795e-05)
 [0,8.19564e-05)
