point cloud with 2551 points in dimension 3
value range: [0.286017,75.8215]
 [0,0.547269)
 [0,0.547306)
 [0,0.547452)
 [0,0.547533)
 [0,0.547606)
 [0,0.547926)
 [0,0.54853)
 [0,0.548538)
 [0,0.549055)
 [0,0.54939)
 [0,0.549445)
 [0,0.549479)
 [0,0.549688)
 [0,0.550149)
 [0,0.550296)
 [0,0.550809)
 [0,0.552106)
 [0,0.552333)
 [0,0.552928)
 [0,0.553834)
 [0,0.554846)
 [0,0.555335)
 [0,0.555597)
 [0,0.555742)
 [0,0.555882)
 [0,0.556708)
 [0,0.557276)
 [0,0.55805)
 [0,0.558217)
 [0,0.559148)
 [0,0.560304)
 [0,0.560974)
 [0,0.561887)
 [0,0.563066)
 [0,0.563068)
 [0,0.5636)
 [0,0.563605)
 [0,0.56469)
 [0,0.564817)
 [0,0.565313)
 [0,0.565905)
 [0,0.566332)
 [0,0.56671)
 [0,0.56682)
 [0,0.567346)
 [0,0.567853)
 [0,0.568295)
 [0,0.568306)
 [0,0.568507)
 [0,0.568971)
 [0,0.570029)
 [0,0.570395)
 [0,0.570504)
 [0,0.571172)
 [0,0.571786)
 [0,0.571998)
 [0,0.572076)
 [0,0.572189)
 [0,0.57245)
 [0,0.57246)
 [0,0.573346)
 [0,0.573933)
 [0,0.574633)
 [0,0.574787)
 [0,0.574861)
 [0,0.574992)
 [0,0.575041)
 [0,0.575702)
 [0,0.57596)
 [0,0.576231)
 [0,0.576607)
 [0,0.576639)
 [0,0.577103)
 [0,0.577124)
 [0,0.577225)
 [0,0.577262)
 [0,0.577747)
 [0,0.57777)
 [0,0.578293)
 [0,0.578785)
 [0,0.579254)
 [0,0.579413)
 [0,0.580138)
 [0,0.580529)
 [0,0.58145)
 [0,0.581504)
 [0,0.582266)
 [0,0.582303)
 [0,0.582715)
 [0,0.582777)
 [0,0.583139)
 [0,0.583282)
 [0,0.583474)
 [0,0.583529)
 [0,0.583559)
 [0,0.583589)
 [0,0.583678)
 [0,0.584286)
 [0,0.584481)
 [0,0.584561)
 [0,0.584608)
 [0,0.584629)
 [0,0.584741)
 [0,0.585182)
 [0,0.585492)
 [0,0.585789)
 [0,0.586105)
 [0,0.586261)
 [0,0.586657)
 [0,0.587011)
 [0,0.58717)
 [0,0.587413)
 [0,0.587684)
 [0,0.58803)
 [0,0.5882)
 [0,0.588308)
 [0,0.59009)
 [0,0.590194)
 [0,0.590469)
 [0,0.591068)
 [0,0.591316)
 [0,0.591407)
 [0,0.591658)
 [0,0.591884)
 [0,0.59224)
 [0,0.592778)
 [0,0.592992)
 [0,0.593473)
 [0,0.594026)
 [0,0.594173)
 [0,0.5942)
 [0,0.594252)
 [0,0.594504)
 [0,0.594628)
 [0,0.594813)
 [0,0.594901)
 [0,0.595535)
 [0,0.595659)
 [0,0.595679)
 [0,0.595791)
 [0,0.596007)
 [0,0.59636)
 [0,0.596365)
 [0,0.596678)
 [0,0.596892)
 [0,0.596958)
 [0,0.597088)
 [0,0.597191)
 [0,0.597449)
 [0,0.598216)
 [0,0.598277)
 [0,0.598393)
 [0,0.598522)
 [0,0.598535)
 [0,0.598669)
 [0,0.598992)
 [0,0.599026)
 [0,0.599571)
 [0,0.599995)
 [0,0.600098)
 [0,0.600149)
 [0,0.600339)
 [0,0.600944)
 [0,0.600957)
 [0,0.601246)
 [0,0.601312)
 [0,0.601734)
 [0,0.60185)
 [0,0.601882)
 [0,0.602186)
 [0,0.602224)
 [0,0.602516)
 [0,0.602955)
 [0,0.603354)
 [0,0.603472)
 [0,0.603797)
 [0,0.603855)
 [0,0.603952)
 [0,0.604037)
 [0,0.604243)
 [0,0.604643)
 [0,0.604793)
 [0,0.604869)
 [0,0.604911)
 [0,0.60492)
 [0,0.605124)
 [0,0.605339)
 [0,0.605571)
 [0,0.605583)
 [0,0.605667)
 [0,0.606007)
 [0,0.606063)
 [0,0.606399)
 [0,0.606545)
 [0,0.606585)
 [0,0.606585)
 [0,0.606644)
 [0,0.60667)
 [0,0.606735)
 [0,0.606867)
 [0,0.606991)
 [0,0.607211)
 [0,0.607258)
 [0,0.60745)
 [0,0.607523)
 [0,0.607694)
 [0,0.607906)
 [0,0.608094)
 [0,0.608431)
 [0,0.608543)
 [0,0.609043)
 [0,0.609044)
 [0,0.609289)
 [0,0.609791)
 [0,0.609971)
 [0,0.610019)
 [0,0.610475)
 [0,0.610658)
 [0,0.612497)
 [0,0.612773)
 [0,0.612903)
 [0,0.613146)
 [0,0.613252)
 [0,0.6134)
 [0,0.613633)
 [0,0.613761)
 [0,0.613828)
 [0,0.614299)
 [0,0.614347)
 [0,0.61453)
 [0,0.614766)
 [0,0.614833)
 [0,0.614888)
 [0,0.615041)
 [0,0.615241)
 [0,0.61525)
 [0,0.615386)
 [0,0.615429)
 [0,0.615661)
 [0,0.615752)
 [0,0.615754)
 [0,0.615766)
 [0,0.61607)
 [0,0.616371)
 [0,0.616643)
 [0,0.616897)
 [0,0.616988)
 [0,0.617082)
 [0,0.617292)
 [0,0.617314)
 [0,0.617579)
 [0,0.617823)
 [0,0.617891)
 [0,0.617911)
 [0,0.618498)
 [0,0.618771)
 [0,0.619076)
 [0,0.619132)
 [0,0.619407)
 [0,0.619504)
 [0,0.61955)
 [0,0.619563)
 [0,0.619649)
 [0,0.619741)
 [0,0.619791)
 [0,0.619882)
 [0,0.619926)
 [0,0.620154)
 [0,0.620335)
 [0,0.62053)
 [0,0.620661)
 [0,0.62069)
 [0,0.620724)
 [0,0.620835)
 [0,0.62085)
 [0,0.62085)
 [0,0.62085)
 [0,0.62118)
 [0,0.621192)
 [0,0.621417)
 [0,0.621433)
 [0,0.621565)
 [0,0.621631)
 [0,0.621684)
 [0,0.621858)
 [0,0.621882)
 [0,0.621891)
 [0,0.622084)
 [0,0.622088)
 [0,0.622303)
 [0,0.62265)
 [0,0.622678)
 [0,0.622884)
 [0,0.622952)
 [0,0.623208)
 [0,0.623608)
 [0,0.623662)
 [0,0.623771)
 [0,0.623788)
 [0,0.62379)
 [0,0.623878)
 [0,0.623903)
 [0,0.623968)
 [0,0.623975)
 [0,0.624359)
 [0,0.624482)
 [0,0.624514)
 [0,0.6246)
 [0,0.624605)
 [0,0.624637)
 [0,0.624819)
 [0,0.624821)
 [0,0.624876)
 [0,0.6249)
 [0,0.625285)
 [0,0.625374)
 [0,0.625488)
 [0,0.625638)
 [0,0.625676)
 [0,0.625728)
 [0,0.625801)
 [0,0.625886)
 [0,0.625887)
 [0,0.625998)
 [0,0.626032)
 [0,0.626143)
 [0,0.626233)
 [0,0.626725)
 [0,0.626731)
 [0,0.62693)
 [0,0.627128)
 [0,0.627258)
 [0,0.627379)
 [0,0.627419)
 [0,0.627656)
 [0,0.627671)
 [0,0.627672)
 [0,0.627719)
 [0,0.628068)
 [0,0.628082)
 [0,0.628592)
 [0,0.628906)
 [0,0.62905)
 [0,0.629119)
 [0,0.629287)
 [0,0.629393)
 [0,0.629467)
 [0,0.629488)
 [0,0.629623)
 [0,0.629759)
 [0,0.629923)
 [0,0.629934)
 [0,0.630036)
 [0,0.630137)
 [0,0.630221)
 [0,0.630221)
 [0,0.630303)
 [0,0.630334)
 [0,0.630351)
 [0,0.630479)
 [0,0.630535)
 [0,0.630754)
 [0,0.630943)
 [0,0.63108)
 [0,0.63116)
 [0,0.631444)
 [0,0.631765)
 [0,0.631802)
 [0,0.631839)
 [0,0.632149)
 [0,0.632295)
 [0,0.632374)
 [0,0.632512)
 [0,0.632579)
 [0,0.6326)
 [0,0.632656)
 [0,0.632673)
 [0,0.632754)
 [0,0.632859)
 [0,0.63292)
 [0,0.632951)
 [0,0.632967)
 [0,0.633015)
 [0,0.633025)
 [0,0.633219)
 [0,0.633361)
 [0,0.633384)
 [0,0.633453)
 [0,0.633578)
 [0,0.633773)
 [0,0.633784)
 [0,0.633801)
 [0,0.63396)
 [0,0.634406)
 [0,0.634619)
 [0,0.634743)
 [0,0.634819)
 [0,0.635101)
 [0,0.635143)
 [0,0.635237)
 [0,0.635237)
 [0,0.635409)
 [0,0.635547)
 [0,0.635683)
 [0,0.635807)
 [0,0.635819)
 [0,0.635834)
 [0,0.635957)
 [0,0.636124)
 [0,0.636263)
 [0,0.63634)
 [0,0.636485)
 [0,0.636495)
 [0,0.636729)
 [0,0.636758)
 [0,0.636819)
 [0,0.636913)
 [0,0.636944)
 [0,0.637312)
 [0,0.637605)
 [0,0.637669)
 [0,0.637704)
 [0,0.637715)
 [0,0.637718)
 [0,0.637775)
 [0,0.638006)
 [0,0.638014)
 [0,0.638058)
 [0,0.638079)
 [0,0.638146)
 [0,0.63817)
 [0,0.638249)
 [0,0.638488)
 [0,0.638541)
 [0,0.638584)
 [0,0.638655)
 [0,0.638913)
 [0,0.638936)
 [0,0.639063)
 [0,0.639091)
 [0,0.639225)
 [0,0.639319)
 [0,0.639324)
 [0,0.639451)
 [0,0.639466)
 [0,0.639843)
 [0,0.639906)
 [0,0.639908)
 [0,0.639943)
 [0,0.64002)
 [0,0.640219)
 [0,0.640236)
 [0,0.640528)
 [0,0.640658)
 [0,0.640802)
 [0,0.640811)
 [0,0.640818)
 [0,0.640937)
 [0,0.640937)
 [0,0.640948)
 [0,0.641021)
 [0,0.641049)
 [0,0.641061)
 [0,0.641095)
 [0,0.641124)
 [0,0.641133)
 [0,0.641456)
 [0,0.642032)
 [0,0.642193)
 [0,0.64225)
 [0,0.642357)
 [0,0.642373)
 [0,0.642457)
 [0,0.642648)
 [0,0.642689)
 [0,0.642792)
 [0,0.642939)
 [0,0.642985)
 [0,0.643345)
 [0,0.64342)
 [0,0.64342)
 [0,0.643514)
 [0,0.643679)
 [0,0.643742)
 [0,0.643805)
 [0,0.643832)
 [0,0.643911)
 [0,0.644068)
 [0,0.644078)
 [0,0.644111)
 [0,0.64425)
 [0,0.644383)
 [0,0.644509)
 [0,0.6447)
 [0,0.644765)
 [0,0.644979)
 [0,0.64508)
 [0,0.645169)
 [0,0.645192)
 [0,0.645308)
 [0,0.645412)
 [0,0.645448)
 [0,0.645463)
 [0,0.645556)
 [0,0.645683)
 [0,0.645706)
 [0,0.645713)
 [0,0.645739)
 [0,0.64589)
 [0,0.645915)
 [0,0.645934)
 [0,0.645978)
 [0,0.646059)
 [0,0.646104)
 [0,0.646352)
 [0,0.64643)
 [0,0.646468)
 [0,0.646959)
 [0,0.647091)
 [0,0.647135)
 [0,0.647197)
 [0,0.6473)
 [0,0.647368)
 [0,0.647393)
 [0,0.647506)
 [0,0.647626)
 [0,0.647671)
 [0,0.647804)
 [0,0.647872)
 [0,0.647874)
 [0,0.647974)
 [0,0.647981)
 [0,0.648082)
 [0,0.648092)
 [0,0.648119)
 [0,0.648786)
 [0,0.648991)
 [0,0.649049)
 [0,0.64917)
 [0,0.649189)
 [0,0.649234)
 [0,0.649286)
 [0,0.64934)
 [0,0.649475)
 [0,0.649479)
 [0,0.649593)
 [0,0.649626)
 [0,0.649771)
 [0,0.649852)
 [0,0.650327)
 [0,0.650442)
 [0,0.65056)
 [0,0.650665)
 [0,0.651069)
 [0,0.651116)
 [0,0.651151)
 [0,0.651264)
 [0,0.651296)
 [0,0.651321)
 [0,0.651346)
 [0,0.65158)
 [0,0.651619)
 [0,0.651681)
 [0,0.651792)
 [0,0.65181)
 [0,0.651983)
 [0,0.652031)
 [0,0.652037)
 [0,0.65215)
 [0,0.652157)
 [0,0.652195)
 [0,0.652225)
 [0,0.652229)
 [0,0.652272)
 [0,0.652292)
 [0,0.652386)
 [0,0.652653)
 [0,0.652743)
 [0,0.652872)
 [0,0.652883)
 [0,0.653034)
 [0,0.653102)
 [0,0.653123)
 [0,0.653202)
 [0,0.653251)
 [0,0.653287)
 [0,0.653305)
 [0,0.653323)
 [0,0.653323)
 [0,0.653325)
 [0,0.653668)
 [0,0.653839)
 [0,0.653893)
 [0,0.653918)
 [0,0.653921)
 [0,0.653954)
 [0,0.654476)
 [0,0.654609)
 [0,0.654695)
 [0,0.654782)
 [0,0.655017)
 [0,0.655216)
 [0,0.655243)
 [0,0.65541)
 [0,0.655414)
 [0,0.655492)
 [0,0.655581)
 [0,0.65559)
 [0,0.655633)
 [0,0.65566)
 [0,0.655701)
 [0,0.655911)
 [0,0.655935)
 [0,0.655974)
 [0,0.656051)
 [0,0.656057)
 [0,0.656208)
 [0,0.656314)
 [0,0.656396)
 [0,0.656495)
 [0,0.656646)
 [0,0.656662)
 [0,0.656833)
 [0,0.656963)
 [0,0.657057)
 [0,0.657167)
 [0,0.657323)
 [0,0.65741)
 [0,0.657479)
 [0,0.657722)
 [0,0.657745)
 [0,0.657855)
 [0,0.657912)
 [0,0.658088)
 [0,0.658119)
 [0,0.658165)
 [0,0.658223)
 [0,0.65823)
 [0,0.658454)
 [0,0.658482)
 [0,0.658562)
 [0,0.658613)
 [0,0.658685)
 [0,0.658747)
 [0,0.658761)
 [0,0.658873)
 [0,0.659111)
 [0,0.659275)
 [0,0.659344)
 [0,0.659568)
 [0,0.659649)
 [0,0.659657)
 [0,0.659777)
 [0,0.659862)
 [0,0.659916)
 [0,0.66009)
 [0,0.660228)
 [0,0.660367)
 [0,0.660391)
 [0,0.660412)
 [0,0.661034)
 [0,0.661243)
 [0,0.661257)
 [0,0.661295)
 [0,0.661357)
 [0,0.661357)
 [0,0.661488)
 [0,0.661622)
 [0,0.661651)
 [0,0.661705)
 [0,0.661851)
 [0,0.661951)
 [0,0.661985)
 [0,0.661996)
 [0,0.662047)
 [0,0.662135)
 [0,0.662267)
 [0,0.662272)
 [0,0.662486)
 [0,0.662536)
 [0,0.662541)
 [0,0.662569)
 [0,0.662582)
 [0,0.662666)
 [0,0.662685)
 [0,0.662785)
 [0,0.662808)
 [0,0.662832)
 [0,0.662842)
 [0,0.662926)
 [0,0.66295)
 [0,0.663047)
 [0,0.663354)
 [0,0.663547)
 [0,0.663576)
 [0,0.663647)
 [0,0.663654)
 [0,0.66367)
 [0,0.663686)
 [0,0.66385)
 [0,0.663865)
 [0,0.663869)
 [0,0.66392)
 [0,0.663926)
 [0,0.663926)
 [0,0.663983)
 [0,0.663994)
 [0,0.664002)
 [0,0.664051)
 [0,0.664208)
 [0,0.664339)
 [0,0.664782)
 [0,0.664849)
 [0,0.664948)
 [0,0.664963)
 [0,0.665037)
 [0,0.665081)
 [0,0.665169)
 [0,0.665298)
 [0,0.665371)
 [0,0.665548)
 [0,0.665555)
 [0,0.665637)
 [0,0.665787)
 [0,0.665881)
 [0,0.665999)
 [0,0.666023)
 [0,0.666163)
 [0,0.666204)
 [0,0.666459)
 [0,0.666535)
 [0,0.666562)
 [0,0.666566)
 [0,0.666643)
 [0,0.66665)
 [0,0.666719)
 [0,0.666763)
 [0,0.666785)
 [0,0.666865)
 [0,0.666951)
 [0,0.666971)
 [0,0.667033)
 [0,0.667093)
 [0,0.6671)
 [0,0.66719)
 [0,0.667208)
 [0,0.667355)
 [0,0.66746)
 [0,0.667471)
 [0,0.667563)
 [0,0.667709)
 [0,0.667756)
 [0,0.667764)
 [0,0.667989)
 [0,0.66801)
 [0,0.668066)
 [0,0.668096)
 [0,0.668185)
 [0,0.668343)
 [0,0.668393)
 [0,0.668414)
 [0,0.668422)
 [0,0.668442)
 [0,0.668532)
 [0,0.668556)
 [0,0.668664)
 [0,0.66882)
 [0,0.668848)
 [0,0.668944)
 [0,0.669044)
 [0,0.66921)
 [0,0.66922)
 [0,0.6693)
 [0,0.669374)
 [0,0.669398)
 [0,0.669624)
 [0,0.669675)
 [0,0.66995)
 [0,0.670009)
 [0,0.670011)
 [0,0.670033)
 [0,0.670051)
 [0,0.670141)
 [0,0.67017)
 [0,0.670315)
 [0,0.670485)
 [0,0.670565)
 [0,0.670579)
 [0,0.670648)
 [0,0.670726)
 [0,0.670783)
 [0,0.670804)
 [0,0.670895)
 [0,0.671105)
 [0,0.671278)
 [0,0.67142)
 [0,0.671433)
 [0,0.671441)
 [0,0.671501)
 [0,0.671691)
 [0,0.671874)
 [0,0.671938)
 [0,0.672114)
 [0,0.672243)
 [0,0.672254)
 [0,0.672396)
 [0,0.672424)
 [0,0.672455)
 [0,0.672474)
 [0,0.672541)
 [0,0.67257)
 [0,0.672707)
 [0,0.672842)
 [0,0.67287)
 [0,0.67288)
 [0,0.672917)
 [0,0.672954)
 [0,0.673055)
 [0,0.673223)
 [0,0.673411)
 [0,0.673423)
 [0,0.673462)
 [0,0.673471)
 [0,0.673474)
 [0,0.673542)
 [0,0.673657)
 [0,0.673879)
 [0,0.674036)
 [0,0.67413)
 [0,0.674198)
 [0,0.674269)
 [0,0.674369)
 [0,0.674458)
 [0,0.674481)
 [0,0.674522)
 [0,0.674742)
 [0,0.674787)
 [0,0.674804)
 [0,0.674851)
 [0,0.674934)
 [0,0.675038)
 [0,0.675124)
 [0,0.675131)
 [0,0.675269)
 [0,0.675281)
 [0,0.67561)
 [0,0.675824)
 [0,0.675923)
 [0,0.675962)
 [0,0.676189)
 [0,0.6762)
 [0,0.676246)
 [0,0.676297)
 [0,0.676323)
 [0,0.676366)
 [0,0.676429)
 [0,0.676436)
 [0,0.676495)
 [0,0.676521)
 [0,0.676562)
 [0,0.677073)
 [0,0.677092)
 [0,0.677107)
 [0,0.677164)
 [0,0.67724)
 [0,0.677328)
 [0,0.677331)
 [0,0.677355)
 [0,0.677408)
 [0,0.677466)
 [0,0.677501)
 [0,0.67757)
 [0,0.677655)
 [0,0.677671)
 [0,0.677671)
 [0,0.677732)
 [0,0.67779)
 [0,0.677798)
 [0,0.677879)
 [0,0.677978)
 [0,0.678015)
 [0,0.67806)
 [0,0.678064)
 [0,0.678166)
 [0,0.678168)
 [0,0.678343)
 [0,0.678383)
 [0,0.678432)
 [0,0.678544)
 [0,0.678737)
 [0,0.678753)
 [0,0.678859)
 [0,0.678898)
 [0,0.678942)
 [0,0.678982)
 [0,0.679335)
 [0,0.679411)
 [0,0.679414)
 [0,0.679417)
 [0,0.679421)
 [0,0.679438)
 [0,0.679441)
 [0,0.67946)
 [0,0.679521)
 [0,0.679549)
 [0,0.679744)
 [0,0.679771)
 [0,0.679777)
 [0,0.679787)
 [0,0.679801)
 [0,0.679803)
 [0,0.679872)
 [0,0.679873)
 [0,0.67988)
 [0,0.679913)
 [0,0.679945)
 [0,0.679968)
 [0,0.680002)
 [0,0.680039)
 [0,0.680127)
 [0,0.68014)
 [0,0.680151)
 [0,0.680177)
 [0,0.680248)
 [0,0.680318)
 [0,0.680456)
 [0,0.680474)
 [0,0.680523)
 [0,0.680602)
 [0,0.680616)
 [0,0.680639)
 [0,0.68066)
 [0,0.680768)
 [0,0.680799)
 [0,0.680895)
 [0,0.680915)
 [0,0.680929)
 [0,0.681002)
 [0,0.681004)
 [0,0.681058)
 [0,0.681078)
 [0,0.68115)
 [0,0.681171)
 [0,0.681173)
 [0,0.681203)
 [0,0.68122)
 [0,0.681265)
 [0,0.681277)
 [0,0.681281)
 [0,0.681305)
 [0,0.681395)
 [0,0.681448)
 [0,0.681521)
 [0,0.68159)
 [0,0.681593)
 [0,0.681619)
 [0,0.681771)
 [0,0.681844)
 [0,0.682071)
 [0,0.682131)
 [0,0.682179)
 [0,0.682227)
 [0,0.682239)
 [0,0.682316)
 [0,0.682472)
 [0,0.682506)
 [0,0.682513)
 [0,0.682555)
 [0,0.682568)
 [0,0.682653)
 [0,0.682658)
 [0,0.682693)
 [0,0.682695)
 [0,0.682718)
 [0,0.682729)
 [0,0.682733)
 [0,0.682743)
 [0,0.682753)
 [0,0.682786)
 [0,0.682787)
 [0,0.683023)
 [0,0.683067)
 [0,0.683106)
 [0,0.683133)
 [0,0.683203)
 [0,0.683215)
 [0,0.683234)
 [0,0.683269)
 [0,0.683271)
 [0,0.683333)
 [0,0.683777)
 [0,0.683822)
 [0,0.683859)
 [0,0.683947)
 [0,0.684016)
 [0,0.684039)
 [0,0.684047)
 [0,0.684068)
 [0,0.684126)
 [0,0.684159)
 [0,0.684362)
 [0,0.684394)
 [0,0.684395)
 [0,0.684501)
 [0,0.684513)
 [0,0.684515)
 [0,0.684577)
 [0,0.684595)
 [0,0.684609)
 [0,0.684711)
 [0,0.684828)
 [0,0.684899)
 [0,0.684914)
 [0,0.684978)
 [0,0.685036)
 [0,0.685059)
 [0,0.685063)
 [0,0.685064)
 [0,0.685202)
 [0,0.685343)
 [0,0.68535)
 [0,0.685351)
 [0,0.685384)
 [0,0.685538)
 [0,0.685541)
 [0,0.685547)
 [0,0.685601)
 [0,0.685641)
 [0,0.685745)
 [0,0.686065)
 [0,0.686178)
 [0,0.686195)
 [0,0.686256)
 [0,0.686313)
 [0,0.686357)
 [0,0.686436)
 [0,0.686501)
 [0,0.686505)
 [0,0.686612)
 [0,0.686626)
 [0,0.68667)
 [0,0.686771)
 [0,0.686776)
 [0,0.686859)
 [0,0.686884)
 [0,0.686894)
 [0,0.686907)
 [0,0.686957)
 [0,0.686975)
 [0,0.687122)
 [0,0.687158)
 [0,0.687427)
 [0,0.687438)
 [0,0.687443)
 [0,0.687515)
 [0,0.687538)
 [0,0.687539)
 [0,0.687545)
 [0,0.687563)
 [0,0.687573)
 [0,0.687681)
 [0,0.687708)
 [0,0.687796)
 [0,0.687808)
 [0,0.687818)
 [0,0.687899)
 [0,0.687996)
 [0,0.688003)
 [0,0.688008)
 [0,0.68801)
 [0,0.688032)
 [0,0.68809)
 [0,0.688278)
 [0,0.688286)
 [0,0.688431)
 [0,0.688469)
 [0,0.688481)
 [0,0.688495)
 [0,0.688521)
 [0,0.68854)
 [0,0.688593)
 [0,0.688607)
 [0,0.688715)
 [0,0.688758)
 [0,0.68883)
 [0,0.688856)
 [0,0.688936)
 [0,0.689019)
 [0,0.689032)
 [0,0.689039)
 [0,0.689093)
 [0,0.68911)
 [0,0.689121)
 [0,0.689178)
 [0,0.689187)
 [0,0.689188)
 [0,0.689283)
 [0,0.689338)
 [0,0.689435)
 [0,0.689531)
 [0,0.689539)
 [0,0.689586)
 [0,0.689619)
 [0,0.689655)
 [0,0.689819)
 [0,0.689934)
 [0,0.690133)
 [0,0.690163)
 [0,0.690208)
 [0,0.690238)
 [0,0.69024)
 [0,0.690338)
 [0,0.69036)
 [0,0.690495)
 [0,0.690639)
 [0,0.690643)
 [0,0.690802)
 [0,0.690851)
 [0,0.691062)
 [0,0.691063)
 [0,0.6911)
 [0,0.691198)
 [0,0.691229)
 [0,0.691251)
 [0,0.691258)
 [0,0.691285)
 [0,0.691298)
 [0,0.691336)
 [0,0.691357)
 [0,0.691368)
 [0,0.691438)
 [0,0.691468)
 [0,0.691556)
 [0,0.691642)
 [0,0.691664)
 [0,0.691715)
 [0,0.691743)
 [0,0.691855)
 [0,0.692007)
 [0,0.692049)
 [0,0.692122)
 [0,0.692124)
 [0,0.692222)
 [0,0.692297)
 [0,0.692341)
 [0,0.692442)
 [0,0.69247)
 [0,0.692494)
 [0,0.69261)
 [0,0.692618)
 [0,0.692657)
 [0,0.692662)
 [0,0.692678)
 [0,0.692745)
 [0,0.692969)
 [0,0.693022)
 [0,0.693056)
 [0,0.69308)
 [0,0.693104)
 [0,0.693129)
 [0,0.693245)
 [0,0.693282)
 [0,0.693303)
 [0,0.693315)
 [0,0.693321)
 [0,0.693428)
 [0,0.693449)
 [0,0.693467)
 [0,0.693647)
 [0,0.693679)
 [0,0.693684)
 [0,0.6937)
 [0,0.6937)
 [0,0.693731)
 [0,0.693751)
 [0,0.69381)
 [0,0.693844)
 [0,0.693849)
 [0,0.693862)
 [0,0.693931)
 [0,0.693948)
 [0,0.694079)
 [0,0.694193)
 [0,0.694318)
 [0,0.694466)
 [0,0.69463)
 [0,0.694695)
 [0,0.694911)
 [0,0.695131)
 [0,0.695137)
 [0,0.695158)
 [0,0.695168)
 [0,0.69518)
 [0,0.695221)
 [0,0.695371)
 [0,0.695399)
 [0,0.695464)
 [0,0.695476)
 [0,0.695508)
 [0,0.695625)
 [0,0.695664)
 [0,0.69573)
 [0,0.695734)
 [0,0.695821)
 [0,0.695822)
 [0,0.695927)
 [0,0.695953)
 [0,0.69605)
 [0,0.696058)
 [0,0.696106)
 [0,0.696185)
 [0,0.696316)
 [0,0.696532)
 [0,0.696592)
 [0,0.696628)
 [0,0.696653)
 [0,0.696768)
 [0,0.697048)
 [0,0.697183)
 [0,0.697228)
 [0,0.697244)
 [0,0.697257)
 [0,0.697367)
 [0,0.697386)
 [0,0.697476)
 [0,0.697498)
 [0,0.697709)
 [0,0.697731)
 [0,0.697762)
 [0,0.697834)
 [0,0.697861)
 [0,0.697898)
 [0,0.698202)
 [0,0.698301)
 [0,0.698412)
 [0,0.698431)
 [0,0.698439)
 [0,0.698524)
 [0,0.698717)
 [0,0.698776)
 [0,0.698809)
 [0,0.698823)
 [0,0.698889)
 [0,0.699051)
 [0,0.699116)
 [0,0.699146)
 [0,0.699179)
 [0,0.699422)
 [0,0.69957)
